CU,CHILD CU,STOCK CODE,QTY,,,,,,,,,,,,,,
SC0022519,,000022519,1.00,,,,,,,,,,,,,,
SC0022520,,000022520,1.00,,,,,,,,,,,,,,
SC0022535,,000022535,1.00,,,,,,,,,,,,,,
SC0022547,,000022547,1.00,,,,,,,,,,,,,,
SC0022548,,000022548,1.00,,,,,,,,,,,,,,
SC0022660,,000022660,1.00,,,,,,,,,,,,,,
SC0022810,,000022810,1.00,,,,,,,,,,,,,,
SC0022811,,000022811,1.00,,,,,,,,,,,,,,
SC0022939,,000022939,1.00,,,,,,,,,,,,,,
SC0022944,,000022944,1.00,,,,,,,,,,,,,,
SC0022998,,000022998,1.00,,,,,,,,,,,,,,
SC0023001,,000023001,1.00,,,,,,,,,,,,,,
SC0023014,,000023014,3.00,,,,,,,,,,,,,,
SC0023015,,000023015,3.00,,,,,,,,,,,,,,
SC0023016,,000023016,3.00,,,,,,,,,,,,,,
SC0023184,,000023184,1.00,,,,,,,,,,,,,,
SC0023302,,000023302,1.00,,,,,,,,,,,,,,
SC0023387,,000000903,1.00,,,,,,,,,,,,,,
SC0023387,,000001080,1.00,,,,,,,,,,,,,,
SC0023387,,000006256,1.00,,,,,,,,,,,,,,
SC0023387,,000023387,1.00,,,,,,,,,,,,,,
SC0023387,,000001052,2.00,,,,,,,,,,,,,,
SC0023388,,000000903,1.00,,,,,,,,,,,,,,
SC0023388,,000001080,1.00,,,,,,,,,,,,,,
SC0023388,,000006256,1.00,,,,,,,,,,,,,,
SC0023388,,000023388,1.00,,,,,,,,,,,,,,
SC0023388,,000001052,2.00,,,,,,,,,,,,,,
SC0023406,RL/RC10NOM,,1.00,,,,,,,,,,,,,,
SC0023406,,000023406,1.00,,,,,,,,,,,,,,
SC0023479,,000023479,1.00,,,,,,,,,,,,,,
SC0023480,,000023480,1.00,,,,,,,,,,,,,,
SC0023481,,000023481,1.00,,,,,,,,,,,,,,
SC0023482,,000023482,1.00,,,,,,,,,,,,,,
SC0023484,,000000172,1.00,,,,,,,,,,,,,,
SC0023484,,000023484,1.00,,,,,,,,,,,,,,
SC0023485,,000023485,1.00,,,,,,,,,,,,,,
SC0023486,,000023486,1.00,,,,,,,,,,,,,,
SC0023487,,000023487,1.00,,,,,,,,,,,,,,
SC0023488,,000023488,1.00,,,,,,,,,,,,,,
SC0023489,,000023489,1.00,,,,,,,,,,,,,,
SC0023490,,000023490,1.00,,,,,,,,,,,,,,
SC0023730,,000023730,1.00,,,,,,,,,,,,,,
SC0023731,,000023731,1.00,,,,,,,,,,,,,,
SC0023732,,000023732,1.00,,,,,,,,,,,,,,
SC0023789,,000023789,1.00,,,,,,,,,,,,,,
SC0023790,,000023790,1.00,,,,,,,,,,,,,,
SC0023791,,000023791,1.00,,,,,,,,,,,,,,
SC0023798,,000023798,0.00,,,,,,,,,,,,,,
SC0023799,,000023799,0.00,,,,,,,,,,,,,,
SC0023831,,000023831,1.00,,,,,,,,,,,,,,
SC0023972,,000023972,1.00,,,,,,,,,,,,,,
SC0023973,,000023973,1.00,,,,,,,,,,,,,,
SC0023974,,000023974,1.00,,,,,,,,,,,,,,
SC0023975,,000023975,1.00,,,,,,,,,,,,,,
SC0024329,,000024329,1.00,,,,,,,,,,,,,,
SC0024648,,000024648,1.00,,,,,,,,,,,,,,
SC0024649,,000024649,1.00,,,,,,,,,,,,,,
SC0024650,,000024650,1.00,,,,,,,,,,,,,,
SC0024651,,000024651,1.00,,,,,,,,,,,,,,
SC0024652,,000024652,1.00,,,,,,,,,,,,,,
SC0024653,,000024653,1.00,,,,,,,,,,,,,,
SC0024654,,000024654,1.00,,,,,,,,,,,,,,
SC0024655,,000024655,1.00,,,,,,,,,,,,,,
SC0024656,,000024656,1.00,,,,,,,,,,,,,,
SC0024657,,000024657,1.00,,,,,,,,,,,,,,
SC0024658,,000024658,1.00,,,,,,,,,,,,,,
SC0024659,,000024659,1.00,,,,,,,,,,,,,,
SC0024660,,000024660,1.00,,,,,,,,,,,,,,
SC0024661,,000024661,1.00,,,,,,,,,,,,,,
SC0024662,,000024662,1.00,,,,,,,,,,,,,,
SC0024663,,000024663,1.00,,,,,,,,,,,,,,
SC0024664,,000024664,1.00,,,,,,,,,,,,,,
SC0024665,,000024665,1.00,,,,,,,,,,,,,,
SC0024666,,000024666,1.00,,,,,,,,,,,,,,
SC0024667,,000024667,1.00,,,,,,,,,,,,,,
SC0024668,,000024668,1.00,,,,,,,,,,,,,,
SC0024669,,000024669,1.00,,,,,,,,,,,,,,
SC0024670,,000024670,1.00,,,,,,,,,,,,,,
SC0024671,,000024671,1.00,,,,,,,,,,,,,,
SC0024672,,000024672,1.00,,,,,,,,,,,,,,
SC0024673,,000024673,1.00,,,,,,,,,,,,,,
SC0024674,,000024674,1.00,,,,,,,,,,,,,,
SC0024675,,000024675,1.00,,,,,,,,,,,,,,
SC0024676,,000024676,1.00,,,,,,,,,,,,,,
SC0024677,,000024677,1.00,,,,,,,,,,,,,,
SC0024678,,000024678,1.00,,,,,,,,,,,,,,
SC002471001,,002471001,1.00,,,,,,,,,,,,,,
SC0024991,,000024991,1.00,,,,,,,,,,,,,,
SC0024992,,000024992,1.00,,,,,,,,,,,,,,
SC0024993,,000024993,1.00,,,,,,,,,,,,,,
SC0024994,,000024994,1.00,,,,,,,,,,,,,,
SC0025481,,000025481,1.00,,,,,,,,,,,,,,
SC0104192,,000104192,1.00,,,,,,,,,,,,,,
SC0104225,,000104225,1.00,,,,,,,,,,,,,,
SC0104435,,000104435,1.00,,,,,,,,,,,,,,
SC0104498,,000104498,1.00,,,,,,,,,,,,,,
SC0104786,,000104786,1.00,,,,,,,,,,,,,,
SC0104787,,000104787,1.00,,,,,,,,,,,,,,
SC0104788,,000104788,1.00,,,,,,,,,,,,,,
SC0104796,,000104796,1.00,,,,,,,,,,,,,,
SC0104797,,000104797,1.00,,,,,,,,,,,,,,
SC0104798,,000104798,1.00,,,,,,,,,,,,,,
SC0104800,,000104800,1.00,,,,,,,,,,,,,,
SC0139279,,000139279,1.00,,,,,,,,,,,,,,
SC02,,,1.00,,,,,,,,,,,,,,
SC02471977,,002471977,1.00,,,,,,,,,,,,,,
SC02471985,,002471985,1.00,,,,,,,,,,,,,,
SC02471993,,002471993,1.00,,,,,,,,,,,,,,
SC02472009,,002472009,1.00,,,,,,,,,,,,,,
SC02472017,,002472017,1.00,,,,,,,,,,,,,,
SC02472025,,002472025,1.00,,,,,,,,,,,,,,
SC02472033,,002472017,1.00,,,,,,,,,,,,,,
SC0405883,,000405883,1.00,,,,,,,,,,,,,,
SC0410219,,000410219,1.00,,,,,,,,,,,,,,
SC0429491,,000429491,1.00,,,,,,,,,,,,,,
SC0468705,,000468705,1.00,,,,,,,,,,,,,,
SC0477712,,000477712,1.00,,,,,,,,,,,,,,
SC0491669,,000491669,0.04,,,,,,,,,,,,,,
SC05893D,,000005893,1.00,,,,,,,,,,,,,,
SC1313013,,001313013,1.00,,,,,,,,,,,,,,
SC14MAT0001,,,1.00,,,,,,,,,,,,,,
SC1542714,,001542714,0.00,,,,,,,,,,,,,,
SC1542919,,001542919,1.00,,,,,,,,,,,,,,
SC15568D,,000015568,1.00,,,,,,,,,,,,,,
SC15725D,,000015725,1.00,,,,,,,,,,,,,,
SC18076,,000018076,1.00,,,,,,,,,,,,,,
SC22547D,,000022547,1.00,,,,,,,,,,,,,,
SC22548D,,000022548,1.00,,,,,,,,,,,,,,
SC24,,,1.00,,,,,,,,,,,,,,
SC2401190,,002401190,1.00,,,,,,,,,,,,,,
SC2401821,,002401821,1.00,,,,,,,,,,,,,,
SC2403845,,002403845,1.00,,,,,,,,,,,,,,
SC2407095,,002407095,1.00,,,,,,,,,,,,,,
SC2407096,,002407096,1.00,,,,,,,,,,,,,,
SC2407097,,002407097,1.00,,,,,,,,,,,,,,
SC2407098,,002407098,1.00,,,,,,,,,,,,,,
SC2466464,,002466464,1.00,,,,,,,,,,,,,,
SC2466654,,002466654,1.00,,,,,,,,,,,,,,
SC2466662,,002466662,1.00,,,,,,,,,,,,,,
SC2471266,,002471266,1.00,,,,,,,,,,,,,,
SC2471274,,002471274,1.00,,,,,,,,,,,,,,
SC2473478,,002473478,1.00,,,,,,,,,,,,,,
SC2485548,,002485548,1.00,,,,,,,,,,,,,,
SC2485555,,002485555,1.00,,,,,,,,,,,,,,
SC2485563,,002485563,1.00,,,,,,,,,,,,,,
SC2486207,,002486207,1.00,,,,,,,,,,,,,,
SCAP1,SET1-2,,1.00,,,,,,,,,,,,,,
SCAP1,SET2-4,,1.00,,,,,,,,,,,,,,
SCAP1,,000019910,1.00,,,,,,,,,,,,,,
SCAP1,,000016023,5.00,,,,,,,,,,,,,,
SCAP1,,000004929,10.00,,,,,,,,,,,,,,
SCAP3,SET2-1,,1.00,,,,,,,,,,,,,,
SCAP3,SET2-4,,1.00,,,,,,,,,,,,,,
SCAP3,,000020794,0.20,,,,,,,,,,,,,,
SCAP3,,000019910,3.00,,,,,,,,,,,,,,
SCAP3,,000004931,10.00,,,,,,,,,,,,,,
SCAPC1,SET1-2C,,1.00,,,,,,,,,,,,,,
SCAPC1,SET2-4,,1.00,,,,,,,,,,,,,,
SCAPC1,,000019910,1.00,,,,,,,,,,,,,,
SCAPC1,,000016023,5.00,,,,,,,,,,,,,,
SCAPC1,,000002481,16.00,,,,,,,,,,,,,,
SCAPC3,SET2-1C,,1.00,,,,,,,,,,,,,,
SCAPC3,SET2-4,,2.00,,,,,,,,,,,,,,
SCAPC3,,000020794,0.20,,,,,,,,,,,,,,
SCAPC3,,000019910,3.00,,,,,,,,,,,,,,
SCAPC3,,000002481,16.00,,,,,,,,,,,,,,
SCAX160,SET101-3C,,1.00,,,,,,,,,,,,,,
SCAX160,SFAC,,1.00,,,,,,,,,,,,,,
SCAX160,,000010597,2.00,,,,,,,,,,,,,,
SCAX160,,000004465,3.00,,,,,,,,,,,,,,
SCAX160,,000014090,4.00,,,,,,,,,,,,,,
SCAX160,,000006898,6.00,,,,,,,,,,,,,,
SCAX160,,000009944,6.00,,,,,,,,,,,,,,
SCBX160,SET101-3C,,1.00,,,,,,,,,,,,,,
SCBX160,SFAC,,1.00,,,,,,,,,,,,,,
SCBX160,,000017000,1.00,,,,,,,,,,,,,,
SCBX160,,000021310,1.00,,,,,,,,,,,,,,
SCBX160,,000021311,1.00,,,,,,,,,,,,,,
SCBX160,,000021312,1.00,,,,,,,,,,,,,,
SCBX160,,000010597,2.00,,,,,,,,,,,,,,
SCBX160,,000004465,3.00,,,,,,,,,,,,,,
SCBX160,,000006898,6.00,,,,,,,,,,,,,,
SCBX160,,000009944,6.00,,,,,,,,,,,,,,
SCCT,,000020281,2.00,,,,,,,,,,,,,,
SCCT,,000020282,2.00,,,,,,,,,,,,,,
SCH,,000008373,2.00,,,,,,,,,,,,,,
SCH,,000009924,2.00,,,,,,,,,,,,,,
SET 2,,000000219,1.00,,,,,,,,,,,,,,
SET 2,,000000689,1.00,,,,,,,,,,,,,,
SET 2,,000002558,1.00,,,,,,,,,,,,,,
SET 2,,000002560,1.00,,,,,,,,,,,,,,
SET 4,,000000221,1.00,,,,,,,,,,,,,,
SET 4,,000000689,1.00,,,,,,,,,,,,,,
SET 4,,000002557,1.00,,,,,,,,,,,,,,
SET 4,,000002559,1.00,,,,,,,,,,,,,,
SET 52,,000000689,1.00,,,,,,,,,,,,,,
SET 52,,000002585,1.00,,,,,,,,,,,,,,
SET 52,,000006484,1.00,,,,,,,,,,,,,,
SET 52,,000016171,1.00,,,,,,,,,,,,,,
SET 52,,000006443,3.00,,,,,,,,,,,,,,
SET 6,,000002571,1.00,,,,,,,,,,,,,,
SET 6,,000002588,1.00,,,,,,,,,,,,,,
SET 70,,000000541,1.00,,,,,,,,,,,,,,
SET 70,,000002585,1.00,,,,,,,,,,,,,,
SET 70,,000006167,1.00,,,,,,,,,,,,,,
SET 70,,000009379,1.00,,,,,,,,,,,,,,
SET 70,,000009383,1.00,,,,,,,,,,,,,,
SET 8,,000000218,1.00,,,,,,,,,,,,,,
SET 8,,000002566,1.00,,,,,,,,,,,,,,
SET 8,,000002577,1.00,,,,,,,,,,,,,,
SET 9,,000000218,1.00,,,,,,,,,,,,,,
SET 9,,000002577,1.00,,,,,,,,,,,,,,
SET 9,,000002567,2.00,,,,,,,,,,,,,,
SET 9B,,000000218,1.00,,,,,,,,,,,,,,
SET 9B,,000002577,1.00,,,,,,,,,,,,,,
SET 9B,,000002567,2.00,,,,,,,,,,,,,,
SET1-1,,000001074,1.00,,,,,,,,,,,,,,
SET1-1,,000020795,1.00,,,,,,,,,,,,,,
SET1-2,,000016575,1.00,,,,,,,,,,,,,,
SET1-2,,000000684,2.00,,,,,,,,,,,,,,
SET1-2C,,000012061,0.07,,,,,,,,,,,,,,
SET1-2C,,000016575,1.00,,,,,,,,,,,,,,
SET1-2C,,000012060,2.00,,,,,,,,,,,,,,
SET1-3,,000006320,1.00,,,,,,,,,,,,,,
SET1-3C,,000000218,1.00,,,,,,,,,,,,,,
SET1-3C,,000001045,1.00,,,,,,,,,,,,,,
SET1-3C,,000002566,1.00,,,,,,,,,,,,,,
SET1-4,,000012061,0.02,,,,,,,,,,,,,,
SET1-4,,000016575,1.00,,,,,,,,,,,,,,
SET1-4,,000012060,2.00,,,,,,,,,,,,,,
SET1-4C,,000001045,1.00,,,,,,,,,,,,,,
SET1-4C,,000002566,1.00,,,,,,,,,,,,,,
SET1-4C,,000002588,1.00,,,,,,,,,,,,,,
SET101-1,,000008521,1.00,,,,,,,,,,,,,,
SET101-1,,000012783,1.00,,,,,,,,,,,,,,
SET101-1C,,000001046,1.00,,,,,,,,,,,,,,
SET101-1C,,000012783,1.00,,,,,,,,,,,,,,
SET101-2,,000008521,1.00,,,,,,,,,,,,,,
SET101-2,,000013147,1.00,,,,,,,,,,,,,,
SET101-2C,,000001046,1.00,,,,,,,,,,,,,,
SET101-2C,,000013147,1.00,,,,,,,,,,,,,,
SET101-3,,000008521,2.00,,,,,,,,,,,,,,
SET101-3C,,000001046,2.00,,,,,,,,,,,,,,
SET101-4,,000008989,1.00,,,,,,,,,,,,,,
SET101-4,,000008521,2.00,,,,,,,,,,,,,,
SET101-4C,,000008989,1.00,,,,,,,,,,,,,,
SET101-4C,,000001046,2.00,,,,,,,,,,,,,,
SET102-1,,000020146,1.00,,,,,,,,,,,,,,
SET102-1,,000015118,3.00,,,,,,,,,,,,,,
SET102-1,,000000909,6.00,,,,,,,,,,,,,,
SET102-1,,000001081,6.00,,,,,,,,,,,,,,
SET102-1C,,000020146,1.00,,,,,,,,,,,,,,
SET102-1C,,000012060,2.00,,,,,,,,,,,,,,
SET102-1C,,000015118,3.00,,,,,,,,,,,,,,
SET102-1C,,000000909,6.00,,,,,,,,,,,,,,
SET102-1C,,000001081,6.00,,,,,,,,,,,,,,
SET102-2,,000020146,1.00,,,,,,,,,,,,,,
SET102-2,,000000689,2.00,,,,,,,,,,,,,,
SET102-2,,000015849,3.00,,,,,,,,,,,,,,
SET102-2,,000000909,6.00,,,,,,,,,,,,,,
SET102-2,,000001081,6.00,,,,,,,,,,,,,,
SET102-2C,,000020146,1.00,,,,,,,,,,,,,,
SET102-2C,,000012060,2.00,,,,,,,,,,,,,,
SET102-2C,,000015849,3.00,,,,,,,,,,,,,,
SET102-2C,,000000909,6.00,,,,,,,,,,,,,,
SET102-2C,,000001081,6.00,,,,,,,,,,,,,,
SET102-3,,000006058,1.00,,,,,,,,,,,,,,
SET102-3,,000001008,2.00,,,,,,,,,,,,,,
SET102-3C,,000006058,1.00,,,,,,,,,,,,,,
SET102-3C,,000001045,2.00,,,,,,,,,,,,,,
SET102-4,,000020146,1.00,,,,,,,,,,,,,,
SET102-4,,000000689,2.00,,,,,,,,,,,,,,
SET102-4,,000013898,3.00,,,,,,,,,,,,,,
SET102-4,,000000909,6.00,,,,,,,,,,,,,,
SET102-4,,000001081,6.00,,,,,,,,,,,,,,
SET102-4C,,000020146,1.00,,,,,,,,,,,,,,
SET102-4C,,000012060,2.00,,,,,,,,,,,,,,
SET102-4C,,000013898,3.00,,,,,,,,,,,,,,
SET102-4C,,000000909,6.00,,,,,,,,,,,,,,
SET102-4C,,000001081,6.00,,,,,,,,,,,,,,
SET102-5,,000020146,1.00,,,,,,,,,,,,,,
SET102-5,,000000689,2.00,,,,,,,,,,,,,,
SET102-5,,000010597,2.00,,,,,,,,,,,,,,
SET102-5,,000013899,3.00,,,,,,,,,,,,,,
SET102-6,,000020146,1.00,,,,,,,,,,,,,,
SET102-6,,000000689,2.00,,,,,,,,,,,,,,
SET102-6,,000015793,3.00,,,,,,,,,,,,,,
SET102-6,,000000909,6.00,,,,,,,,,,,,,,
SET102-6,,000001081,6.00,,,,,,,,,,,,,,
SET103-1,,000000689,1.00,,,,,,,,,,,,,,
SET103-1,,000001045,1.00,,,,,,,,,,,,,,
SET103-1,,000025075,1.00,,,,,,,,,,,,,,
SET103-1,,002480929,1.00,,,,,,,,,,,,,,
SET104-1,,000020146,1.00,,,,,,,,,,,,,,
SET104-1,,000000209,2.00,,,,,,,,,,,,,,
SET104-1,,000001074,2.00,,,,,,,,,,,,,,
SET104-1,,000001045,4.00,,,,,,,,,,,,,,
SET104-2,,000405920,1.00,,,,,,,,,,,,,,
SET104-2,,000000689,2.00,,,,,,,,,,,,,,
SET104-2,,000001045,2.00,,,,,,,,,,,,,,
SET151-1,,000001046,1.00,,,,,,,,,,,,,,
SET151-1,,000002557,1.00,,,,,,,,,,,,,,
SET151-1,,000010447,1.00,,,,,,,,,,,,,,
SET151-1,,000002601,2.00,,,,,,,,,,,,,,
SET151-1,,000008521,2.00,,,,,,,,,,,,,,
SET151-11,,000001046,1.00,,,,,,,,,,,,,,
SET151-11,,000002557,1.00,,,,,,,,,,,,,,
SET151-11,,000002601,1.00,,,,,,,,,,,,,,
SET151-11,,000010447,1.00,,,,,,,,,,,,,,
SET151-11,,000008521,2.00,,,,,,,,,,,,,,
SET151-1C,,000002557,1.00,,,,,,,,,,,,,,
SET151-1C,,000008521,1.00,,,,,,,,,,,,,,
SET151-1C,,000010447,1.00,,,,,,,,,,,,,,
SET151-1C,,000001046,2.00,,,,,,,,,,,,,,
SET151-2,,000001046,1.00,,,,,,,,,,,,,,
SET151-2,,000002558,1.00,,,,,,,,,,,,,,
SET151-2,,000010447,1.00,,,,,,,,,,,,,,
SET151-2,,000002601,2.00,,,,,,,,,,,,,,
SET151-2,,000008521,2.00,,,,,,,,,,,,,,
SET151-21,,000001046,1.00,,,,,,,,,,,,,,
SET151-21,,000002601,1.00,,,,,,,,,,,,,,
SET151-21,,000010447,1.00,,,,,,,,,,,,,,
SET151-21,,000024840,1.00,,,,,,,,,,,,,,
SET151-21,,000008521,2.00,,,,,,,,,,,,,,
SET151-3,,000001046,1.00,,,,,,,,,,,,,,
SET151-3,,000010447,1.00,,,,,,,,,,,,,,
SET151-3,,000002557,2.00,,,,,,,,,,,,,,
SET151-3,,000008521,2.00,,,,,,,,,,,,,,
SET151-3,,000002601,3.00,,,,,,,,,,,,,,
SET151-3C,,000000895,1.00,,,,,,,,,,,,,,
SET151-3C,,000001008,1.00,,,,,,,,,,,,,,
SET151-3C,,000001074,1.00,,,,,,,,,,,,,,
SET151-3C,,000012917,1.00,,,,,,,,,,,,,,
SET151-3C,,000012060,2.00,,,,,,,,,,,,,,
SET151-4,,000001046,1.00,,,,,,,,,,,,,,
SET151-4,,000010447,1.00,,,,,,,,,,,,,,
SET151-4,,000002601,2.00,,,,,,,,,,,,,,
SET151-4,,000008521,2.00,,,,,,,,,,,,,,
SET152-1,,000000689,1.00,,,,,,,,,,,,,,
SET152-1,,000001008,1.00,,,,,,,,,,,,,,
SET152-1,,000002559,1.00,,,,,,,,,,,,,,
SET152-1,,000010559,1.00,,,,,,,,,,,,,,
SET152-1,,000001045,2.00,,,,,,,,,,,,,,
SET152-1,,000002601,2.00,,,,,,,,,,,,,,
SET152-1,,000010446,2.00,,,,,,,,,,,,,,
SET152-11,,000000689,1.00,,,,,,,,,,,,,,
SET152-11,,000001008,1.00,,,,,,,,,,,,,,
SET152-11,,000001045,1.00,,,,,,,,,,,,,,
SET152-11,,000001074,1.00,,,,,,,,,,,,,,
SET152-11,,000002559,1.00,,,,,,,,,,,,,,
SET152-11,,000002601,1.00,,,,,,,,,,,,,,
SET152-11,,000010446,1.00,,,,,,,,,,,,,,
SET152-11,,000010559,1.00,,,,,,,,,,,,,,
SET152-1C,,000000895,1.00,,,,,,,,,,,,,,
SET152-1C,,000001008,1.00,,,,,,,,,,,,,,
SET152-1C,,000001074,1.00,,,,,,,,,,,,,,
SET152-1C,,000002559,1.00,,,,,,,,,,,,,,
SET152-1C,,000010446,1.00,,,,,,,,,,,,,,
SET152-1C,,000010559,1.00,,,,,,,,,,,,,,
SET152-1C,,000001045,2.00,,,,,,,,,,,,,,
SET152-2,,000000224,1.00,,,,,,,,,,,,,,
SET152-2,,000000689,1.00,,,,,,,,,,,,,,
SET152-2,,000001008,1.00,,,,,,,,,,,,,,
SET152-2,,000002559,1.00,,,,,,,,,,,,,,
SET152-2,,000001045,2.00,,,,,,,,,,,,,,
SET152-2,,000002601,2.00,,,,,,,,,,,,,,
SET152-2,,000010446,2.00,,,,,,,,,,,,,,
SET152-21,,000000221,1.00,,,,,,,,,,,,,,
SET152-21,,000000689,1.00,,,,,,,,,,,,,,
SET152-21,,000001008,1.00,,,,,,,,,,,,,,
SET152-21,,000001045,1.00,,,,,,,,,,,,,,
SET152-21,,000001074,1.00,,,,,,,,,,,,,,
SET152-21,,000002559,1.00,,,,,,,,,,,,,,
SET152-21,,000002601,1.00,,,,,,,,,,,,,,
SET152-21,,000010446,1.00,,,,,,,,,,,,,,
SET152-3,,000000224,1.00,,,,,,,,,,,,,,
SET152-3,,000000689,1.00,,,,,,,,,,,,,,
SET152-3,,000001008,1.00,,,,,,,,,,,,,,
SET152-3,,000002560,1.00,,,,,,,,,,,,,,
SET152-3,,000001045,2.00,,,,,,,,,,,,,,
SET152-3,,000002601,2.00,,,,,,,,,,,,,,
SET152-3,,000010446,2.00,,,,,,,,,,,,,,
SET152-31,,000000224,1.00,,,,,,,,,,,,,,
SET152-31,,000000689,1.00,,,,,,,,,,,,,,
SET152-31,,000001008,1.00,,,,,,,,,,,,,,
SET152-31,,000002560,1.00,,,,,,,,,,,,,,
SET152-31,,000002601,1.00,,,,,,,,,,,,,,
SET152-31,,000001045,2.00,,,,,,,,,,,,,,
SET152-31,,000010446,2.00,,,,,,,,,,,,,,
SET152-4,,000000689,1.00,,,,,,,,,,,,,,
SET152-4,,000001008,1.00,,,,,,,,,,,,,,
SET152-4,,000002560,1.00,,,,,,,,,,,,,,
SET152-4,,000010559,1.00,,,,,,,,,,,,,,
SET152-4,,000001045,2.00,,,,,,,,,,,,,,
SET152-4,,000002601,2.00,,,,,,,,,,,,,,
SET152-4,,000010446,2.00,,,,,,,,,,,,,,
SET152-41,,000000689,1.00,,,,,,,,,,,,,,
SET152-41,,000001008,1.00,,,,,,,,,,,,,,
SET152-41,,000001045,1.00,,,,,,,,,,,,,,
SET152-41,,000001074,1.00,,,,,,,,,,,,,,
SET152-41,,000002560,1.00,,,,,,,,,,,,,,
SET152-41,,000002601,1.00,,,,,,,,,,,,,,
SET152-41,,000010446,1.00,,,,,,,,,,,,,,
SET152-41,,000010559,1.00,,,,,,,,,,,,,,
SET153-1,,000001045,1.00,,,,,,,,,,,,,,
SET153-1,,000010446,1.00,,,,,,,,,,,,,,
SET153-1,,000010559,1.00,,,,,,,,,,,,,,
SET153-1,,000001008,2.00,,,,,,,,,,,,,,
SET153-2,,000000224,1.00,,,,,,,,,,,,,,
SET153-2,,000001045,1.00,,,,,,,,,,,,,,
SET153-2,,000010446,1.00,,,,,,,,,,,,,,
SET153-2,,000001008,2.00,,,,,,,,,,,,,,
SET153-3,,000000194,1.00,,,,,,,,,,,,,,
SET153-3,,000000689,1.00,,,,,,,,,,,,,,
SET153-3,,000001007,1.00,,,,,,,,,,,,,,
SET153-3,,000001044,1.00,,,,,,,,,,,,,,
SET153-3,,000002563,1.00,,,,,,,,,,,,,,
SET153-3,,000010446,1.00,,,,,,,,,,,,,,
SET153-3C,,000000194,1.00,,,,,,,,,,,,,,
SET153-3C,,000000689,1.00,,,,,,,,,,,,,,
SET153-3C,,000001007,1.00,,,,,,,,,,,,,,
SET153-3C,,000001044,1.00,,,,,,,,,,,,,,
SET153-3C,,000010446,1.00,,,,,,,,,,,,,,
SET153-3C,,000024098,1.00,,,,,,,,,,,,,,
SET153-4,,000002565,2.00,,,,,,,,,,,,,,
SET153-4,,000002601,2.00,,,,,,,,,,,,,,
SET153-4,,000000243,3.00,,,,,,,,,,,,,,
SET153-4,,000001046,3.00,,,,,,,,,,,,,,
SET153-4,,000010447,3.00,,,,,,,,,,,,,,
SET154-1,,000001046,1.00,,,,,,,,,,,,,,
SET154-1,,000002570,1.00,,,,,,,,,,,,,,
SET154-1,,000002589,1.00,,,,,,,,,,,,,,
SET154-1,,000008519,1.00,,,,,,,,,,,,,,
SET154-1,,000008521,1.00,,,,,,,,,,,,,,
SET154-2,,000001046,1.00,,,,,,,,,,,,,,
SET154-2,,000002589,1.00,,,,,,,,,,,,,,
SET154-2,,000008519,1.00,,,,,,,,,,,,,,
SET154-2,,000008521,1.00,,,,,,,,,,,,,,
SET154-2,,000008761,1.00,,,,,,,,,,,,,,
SET154-3,,000002601,1.00,,,,,,,,,,,,,,
SET154-3,,000008521,1.00,,,,,,,,,,,,,,
SET154-3,,000010447,1.00,,,,,,,,,,,,,,
SET154-3,,000020083,1.00,,,,,,,,,,,,,,
SET154-3,,000022595,1.00,,,,,,,,,,,,,,
SET154-4,,000001046,1.00,,,,,,,,,,,,,,
SET154-4,,000002589,1.00,,,,,,,,,,,,,,
SET154-4,,000002601,1.00,,,,,,,,,,,,,,
SET154-4,,000008521,1.00,,,,,,,,,,,,,,
SET154-4,,000008761,1.00,,,,,,,,,,,,,,
SET154-4,,000010447,1.00,,,,,,,,,,,,,,
SET154-5,,000001046,1.00,,,,,,,,,,,,,,
SET154-5,,000002590,1.00,,,,,,,,,,,,,,
SET154-5,,000002601,1.00,,,,,,,,,,,,,,
SET154-5,,000008521,1.00,,,,,,,,,,,,,,
SET154-5,,000008761,1.00,,,,,,,,,,,,,,
SET154-5,,000010447,1.00,,,,,,,,,,,,,,
SET154-6,,000001010,1.00,,,,,,,,,,,,,,
SET154-6,,000001035,1.00,,,,,,,,,,,,,,
SET154-6,,000002573,1.00,,,,,,,,,,,,,,
SET154-6,,000002601,1.00,,,,,,,,,,,,,,
SET154-6,,000010447,1.00,,,,,,,,,,,,,,
SET154-6,,000011587,1.00,,,,,,,,,,,,,,
SET154-61,,000001010,1.00,,,,,,,,,,,,,,
SET154-61,,000001035,1.00,,,,,,,,,,,,,,
SET154-61,,000002573,1.00,,,,,,,,,,,,,,
SET154-61,,000010447,1.00,,,,,,,,,,,,,,
SET154-61,,000011587,1.00,,,,,,,,,,,,,,
SET155-2,,000008521,1.00,,,,,,,,,,,,,,
SET155-2,,000014757,1.00,,,,,,,,,,,,,,
SET155-2,,000022595,1.00,,,,,,,,,,,,,,
SET155-3,,000002601,1.00,,,,,,,,,,,,,,
SET155-3,,000014757,1.00,,,,,,,,,,,,,,
SET155-3,,000016630,1.00,,,,,,,,,,,,,,
SET155-3,,000008521,2.00,,,,,,,,,,,,,,
SET155-3,,000010447,2.00,,,,,,,,,,,,,,
SET155-3,,000001046,4.00,,,,,,,,,,,,,,
SET155-4,,000000251,1.00,,,,,,,,,,,,,,
SET155-4,,000000614,1.00,,,,,,,,,,,,,,
SET155-4,,000001046,1.00,,,,,,,,,,,,,,
